Input Mass	Matched Mass	Delta	Name	Formula	Ion	LMSD Examples
824.61342	824.6164	.0030	PE 42:4	C47H86NO8P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PE 42:4
824.61342	824.6140	.0006	PC 37:1	C45H88NO8PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PC 37:1
824.61342	824.6140	.0006	PE 40:1	C45H88NO8PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PE 40:1
824.61342	824.6164	.0030	PA 44:5	C47H83O8P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PA 44:5
823.4708	823.4756	.0048	PI 35:6	C44H73O13P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PI 35:6
823.4708	823.4708	.0000	PI O-31:2	C40H75O12PNa2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=PI O-31:2
823.51814	823.5120	.0062	PI O-36:6	C45H77O12P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PI O-36:6
823.51814	823.5248	.0067	PA 44:8	C47H77O8PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PA 44:8
823.51814	823.5232	.0051	PS 38:7	C44H72NO10P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PS 38:7
823.51814	823.5224	.0043	PA 42:5	C45H79O8PNa2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=PA 42:5
922.71635	922.7107	.0057	IPC 44:0;O2	C50H100NO11P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=IPC 44:0;O2
922.71635	922.7235	.0072	PC 44:1	C52H102NO8PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PC 44:1
823.71204	823.7174	.0054	TG 51:4	C54H96O6	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=TG 51:4
823.71204	823.7051	.0069	SM 44:2;O2	C49H97N2O6P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=SM 44:2;O2
824.4856	824.4813	.0043	PE 38:6;O	C43H74NO9PNa2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=PE 38:6;O
824.4856	824.4929	.0073	SHexCer 34:1;O2	C40H77NO11SNa2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=SHexCer 34:1;O2
751.56071	751.5636	.0029	PA 41:3	C44H81O8P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PA 41:3
751.56071	751.5612	.0005	PA O-39:2	C42H81O7PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PA O-39:2
751.56071	751.5596	.0011	PS O-33:1	C39H76NO9P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PS O-33:1
824.45257	824.4473	.0053	PS 38:9	C44H68NO10PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PS 38:9
824.45257	824.4556	.0030	PI 30:4;O2	C39H67O15P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PI 30:4;O2
824.45257	824.4449	.0077	PS 36:6	C42H70NO10PNa2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=PS 36:6
824.71503	824.7103	.0048	PG dO-40:0	C46H95O8P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PG dO-40:0
552.50509	552.4986	.0065	Cer 34:2;O3	C34H65NO4	[M+H]+	/resources/tools/chemdb_ontology?abbrev=Cer 34:2;O3
824.43824	824.4473	.0091	PS 38:9	C44H68NO10PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PS 38:9
824.43824	824.4449	.0067	PS 36:6	C42H70NO10PNa2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=PS 36:6
824.67979	824.6763	.0035	TG 49:7	C52H86O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=TG 49:7
824.67979	824.6739	.0059	PG O-39:0	C45H91O9P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PG O-39:0
824.46085	824.4556	.0053	PI 30:4;O2	C39H67O15P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PI 30:4;O2
906.84296	906.8484	.0054	TG 54:1	C57H108O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=TG 54:1
824.57252	824.5800	.0075	PS O-40:5	C46H82NO9P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PS O-40:5
824.57252	824.5800	.0075	PS 40:3	C46H84NO10P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PS 40:3
824.57252	824.5647	.0078	IPC 36:0;O4	C42H84NO13P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=IPC 36:0;O4
824.57252	824.5776	.0051	PS O-38:2	C44H84NO9PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PS O-38:2
824.57252	824.5800	.0075	PG O-40:7	C46H79O9P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PG O-40:7
824.57252	824.5647	.0078	PI O-33:2	C42H79O12P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PI O-33:2
825.62123	825.6116	.0096	PC 38:5	C46H82NO8P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PC 38:5
825.62123	825.6116	.0096	PE 41:5	C46H82NO8P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PE 41:5
806.72982	806.7232	.0066	TG 47:2	C50H92O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=TG 47:2
829.71543	829.7157	.0003	SM 43:1;O2	C48H97N2O6P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=SM 43:1;O2
829.71543	829.7239	.0085	HexCer 42:1;O2	C48H93NO8	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=HexCer 42:1;O2
863.74224	863.7487	.0065	TG 54:5	C57H100O6	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=TG 54:5
866.84953	866.8535	.0040	FA 55:1;O3	C55H108O5	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=FA 55:1;O3
825.71966	825.7208	.0011	SM 44:1;O2	C49H99N2O6P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=SM 44:1;O2
873.83245	873.8269	.0055	TG 54:0	C57H110O6	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=TG 54:0
824.58735	824.5800	.0074	PS O-40:5	C46H82NO9P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PS O-40:5
824.58735	824.5800	.0074	PS 40:3	C46H84NO10P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PS 40:3
824.58735	824.5776	.0098	PS O-38:2	C44H84NO9PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PS O-38:2
824.58735	824.5800	.0074	PG O-40:7	C46H79O9P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PG O-40:7
938.70128	938.7056	.0043	IPC 44:0;O3	C50H100NO12P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=IPC 44:0;O3
938.70128	938.7056	.0043	PI O-41:1	C50H97O12P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PI O-41:1
912.68558	912.6899	.0044	PI O-39:0	C48H95O12P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PI O-39:0
830.71821	830.7232	.0050	TG 49:4	C52H92O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=TG 49:4
830.71821	830.7109	.0073	SM 42:2;O2	C47H93N2O6P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=SM 42:2;O2
844.68588	844.6872	.0013	HexCer 42:1;O4	C48H93NO10	[M+H]+	/resources/tools/chemdb_ontology?abbrev=HexCer 42:1;O4
844.68588	844.6790	.0069	PC 40:1	C48H94NO8P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PC 40:1
844.68588	844.6790	.0069	PE 43:1	C48H94NO8P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PE 43:1
844.68588	844.6790	.0069	PS O-42:0	C48H96NO9P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PS O-42:0
801.69385	801.6967	.0028	TG 48:3	C51H92O6	[M+H]+	/resources/tools/chemdb_ontology?abbrev=TG 48:3
801.69385	801.6844	.0095	SM 41:1;O2	C46H93N2O6P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=SM 41:1;O2
801.69385	801.6943	.0004	TG 46:0	C49H94O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 46:0
801.69385	801.6926	.0012	HexCer 40:1;O2	C46H89NO8	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=HexCer 40:1;O2
828.71223	828.7204	.0082	PC O-41:0	C49H100NO7P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PC O-41:0
828.71223	828.7076	.0047	TG 49:5	C52H90O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=TG 49:5
834.75308	834.7545	.0014	TG 49:2	C52H96O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=TG 49:2
843.6825	843.6861	.0036	TG 53:8	C56H92O6	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=TG 53:8
869.69813	869.7017	.0036	TG 55:9	C58H94O6	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=TG 55:9
764.57344	764.5800	.0066	PS O-35:0	C41H82NO9P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PS O-35:0
764.57344	764.5647	.0087	HexCer 36:2;O3	C42H79NO9Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=HexCer 36:2;O3
764.57344	764.5800	.0066	PG O-35:2	C41H79O9P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PG O-35:2
667.62085	667.6235	.0026	DG 39:0	C42H82O5	[M+H]+	/resources/tools/chemdb_ontology?abbrev=DG 39:0
895.71305	895.7174	.0043	TG 57:10	C60H96O6	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=TG 57:10
838.82683	838.8222	.0046	FA 53:1;O3	C53H104O5	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=FA 53:1;O3
369.35108	369.3516	.0005	ST 27:1;O	C27H46O	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=ST 27:1;O
369.35108	369.3475	.0035	NAE 20:2	C22H41NO2	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=NAE 20:2
369.35108	369.3545	.0034	DG 44:0	C47H92O5	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=DG 44:0
846.68736	846.6946	.0073	PC 40:0	C48H96NO8P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PC 40:0
846.68736	846.6946	.0073	PE 43:0	C48H96NO8P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PE 43:0
862.78423	862.7858	.0016	TG 51:2	C54H100O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=TG 51:2
1020.27273	1020.2691	.0036	CoA 14:1	C35H60N7O17P3SNa2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=CoA 14:1
873.7994	873.7906	.0088	TG 53:2	C56H104O6	[M+H]+	/resources/tools/chemdb_ontology?abbrev=TG 53:2
765.57657	765.5793	.0027	PA O-42:5	C45H81O7P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PA O-42:5
765.57657	765.5793	.0027	PA 42:3	C45H83O8P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PA 42:3
765.57657	765.5769	.0003	PA O-40:2	C43H83O7PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PA O-40:2
765.57657	765.5752	.0013	PS O-34:1	C40H78NO9P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PS O-34:1
687.54632	687.5435	.0028	CerPE 36:2;O2	C38H75N2O6P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=CerPE 36:2;O2
687.54632	687.5435	.0028	SM 33:2;O2	C38H75N2O6P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=SM 33:2;O2
687.54632	687.5435	.0028	CerPE 36:1;O3	C38H77N2O7P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=CerPE 36:1;O3
687.54632	687.5534	.0071	TG 38:1	C41H76O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 38:1
687.54632	687.5518	.0055	HexCer 32:2;O2	C38H71NO8	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=HexCer 32:2;O2
912.79847	912.8015	.0030	TG 55:5	C58H102O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=TG 55:5
666.61722	666.6183	.0011	CE 18:2	C45H76O2	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=CE 18:2
563.50215	563.5034	.0012	DG 33:1	C36H68O5	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=DG 33:1
750.5579	750.5643	.0064	PS O-34:0	C40H80NO9P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PS O-34:0
750.5579	750.5490	.0089	HexCer 35:2;O3	C41H77NO9Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=HexCer 35:2;O3
750.5579	750.5643	.0064	PG O-34:2	C40H77O9P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PG O-34:2
671.57298	671.5762	.0032	CE 20:5	C47H74O2	[M+H]+	/resources/tools/chemdb_ontology?abbrev=CE 20:5
671.57298	671.5737	.0008	CE 18:2	C45H76O2Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=CE 18:2
548.50349	548.5037	.0002	Cer 35:2;O3	C35H67NO4	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=Cer 35:2;O3
548.50349	548.5013	.0022	Cer 33:0;O2	C33H67NO3Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=Cer 33:0;O2
841.72414	841.7280	.0038	TG 51:4	C54H96O6	[M+H]+	/resources/tools/chemdb_ontology?abbrev=TG 51:4
841.72414	841.7157	.0084	SM 44:2;O2	C49H97N2O6P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=SM 44:2;O2
841.72414	841.7256	.0014	TG 49:1	C52H98O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 49:1
810.75308	810.7545	.0014	TG 47:0	C50H96O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=TG 47:0
831.68394	831.6837	.0002	PG O-42:0	C48H97O9P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PG O-42:0
831.68394	831.6861	.0022	TG 52:7	C55H92O6	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=TG 52:7
831.68394	831.6821	.0019	DGTA 40:5	C50H87NO7	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=DGTA 40:5
858.7012	858.7029	.0017	HexCer 43:1;O4	C49H95NO10	[M+H]+	/resources/tools/chemdb_ontology?abbrev=HexCer 43:1;O4
858.7012	858.6946	.0066	PC 41:1	C49H96NO8P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PC 41:1
858.7012	858.6946	.0066	PE 44:1	C49H96NO8P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PE 44:1
857.69799	857.7017	.0038	TG 54:8	C57H94O6	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=TG 54:8
816.71143	816.7076	.0039	TG 48:4	C51H90O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=TG 48:4
843.73002	843.7313	.0013	SM 44:1;O2	C49H99N2O6P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=SM 44:1;O2
537.48639	537.4877	.0013	FAHFA 34:1;O	C34H64O4	[M+H]+	/resources/tools/chemdb_ontology?abbrev=FAHFA 34:1;O
537.48639	537.4877	.0013	DG 31:0	C34H66O5	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=DG 31:0
870.75171	870.7545	.0028	TG 52:5	C55H96O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=TG 52:5
565.51628	565.5190	.0028	FAHFA 36:1;O	C36H68O4	[M+H]+	/resources/tools/chemdb_ontology?abbrev=FAHFA 36:1;O
565.51628	565.5190	.0028	DG 33:0	C36H70O5	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=DG 33:0
842.72747	842.7361	.0086	PC O-42:0	C50H102NO7P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PC O-42:0
842.72747	842.7232	.0043	TG 50:5	C53H92O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=TG 50:5
1285.3528	1285.3437	.0091	FA 86:1;O2	C86H170O4	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=FA 86:1;O2
815.70844	815.7123	.0039	TG 49:3	C52H94O6	[M+H]+	/resources/tools/chemdb_ontology?abbrev=TG 49:3
815.70844	815.7000	.0084	SM 42:1;O2	C47H95N2O6P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=SM 42:1;O2
815.70844	815.7099	.0015	TG 47:0	C50H96O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 47:0
815.70844	815.7083	.0002	HexCer 41:1;O2	C47H91NO8	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=HexCer 41:1;O2
1003.89885	1003.9052	.0063	TG 64:5	C67H120O6	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=TG 64:5
868.74306	868.7389	.0042	TG 52:6	C55H94O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=TG 52:6
867.73975	867.7436	.0039	TG 53:5	C56H98O6	[M+H]+	/resources/tools/chemdb_ontology?abbrev=TG 53:5
867.73975	867.7412	.0015	TG 51:2	C54H100O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 51:2
896.77089	896.7702	.0007	TG 54:6	C57H98O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=TG 54:6
869.74763	869.7569	.0092	TG 51:1	C54H102O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 51:1
888.79934	888.8015	.0021	TG 53:3	C56H102O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=TG 53:3
932.84622	932.8381	.0081	ACer 58:1;O2	C58H113NO4Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=ACer 58:1;O2
884.71675	884.7103	.0065	PC 43:2	C51H98NO8P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PC 43:2
895.76562	895.7749	.0093	TG 55:5	C58H102O6	[M+H]+	/resources/tools/chemdb_ontology?abbrev=TG 55:5
895.76562	895.7725	.0069	TG 53:2	C56H104O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 53:2
893.75516	893.7593	.0041	TG 55:6	C58H100O6	[M+H]+	/resources/tools/chemdb_ontology?abbrev=TG 55:6
893.75516	893.7569	.0017	TG 53:3	C56H102O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 53:3
893.75516	893.7545	.0007	TG 51:0	C54H104O6Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=TG 51:0
883.71342	883.7174	.0040	TG 56:9	C59H96O6	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=TG 56:9
909.72387	909.7330	.0092	TG 58:10	C61H98O6	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=TG 58:10
894.75836	894.7545	.0039	TG 54:7	C57H96O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=TG 54:7
910.72907	910.7235	.0055	PC 43:0	C51H102NO8PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PC 43:0
1145.82328	1145.8163	.0070	MIPC 46:0;O3	C58H114NO17P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=MIPC 46:0;O3
870.70158	870.6946	.0070	PC 42:2	C50H96NO8P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PC 42:2
877.8617	877.8582	.0035	FA 57:1;O3	C57H112O5	[M+H]+	/resources/tools/chemdb_ontology?abbrev=FA 57:1;O3
877.8617	877.8695	.0078	ACer 56:1;O2	C56H109NO4	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=ACer 56:1;O2
914.81391	914.8171	.0032	TG 55:4	C58H104O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=TG 55:4
1031.92947	1031.9365	.0070	TG 66:5	C69H124O6	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=TG 66:5
931.7703	931.7749	.0046	TG 58:8	C61H102O6	[M+H]+	/resources/tools/chemdb_ontology?abbrev=TG 58:8
931.7703	931.7725	.0022	TG 56:5	C59H104O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 56:5
931.7703	931.7701	.0002	TG 54:2	C57H106O6Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=TG 54:2
367.33542	367.3359	.0005	ST 27:2;O	C27H44O	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=ST 27:2;O
367.33542	367.3319	.0035	NAE 20:3	C22H39NO2	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=NAE 20:3
367.33542	367.3389	.0034	DG 44:2	C47H88O5	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=DG 44:2
1094.7905	1094.7842	.0063	MIPC 46:0;O2	C58H114NO16P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=MIPC 46:0;O2
968.84477	968.8406	.0042	PC 50:0	C58H116NO8P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PC 50:0
1017.91465	1017.9208	.0062	TG 65:5	C68H122O6	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=TG 65:5
986.90879	986.9110	.0022	TG 60:3	C63H116O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=TG 60:3
926.81461	926.8171	.0025	TG 56:5	C59H104O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=TG 56:5
900.79981	900.8015	.0016	TG 54:4	C57H102O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=TG 54:4
766.57967	766.5745	.0052	PC O-36:5	C44H80NO7P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PC O-36:5
766.57967	766.5745	.0052	PC 36:3	C44H82NO8P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PC 36:3
766.57967	766.5745	.0052	PE 39:3	C44H82NO8P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PE 39:3
766.57967	766.5803	.0007	HexCer 36:1;O3	C42H81NO9Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=HexCer 36:1;O3
766.57967	766.5721	.0076	PC O-34:2	C42H82NO7PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PC O-34:2
766.57967	766.5721	.0076	PE O-37:2	C42H82NO7PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PE O-37:2
958.87712	958.8797	.0026	TG 58:3	C61H112O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=TG 58:3
923.7442	923.7487	.0045	TG 59:10	C62H100O6	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=TG 59:10
886.7913	886.7858	.0055	TG 53:4	C56H100O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=TG 53:4
933.78561	933.7906	.0050	TG 58:7	C61H104O6	[M+H]+	/resources/tools/chemdb_ontology?abbrev=TG 58:7
933.78561	933.7882	.0025	TG 56:4	C59H106O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 56:4
933.78561	933.7858	.0001	TG 54:1	C57H108O6Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=TG 54:1
910.78054	910.7858	.0053	TG 55:6	C58H100O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=TG 55:6
924.74747	924.7392	.0083	PC 44:0	C52H104NO8PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PC 44:0
952.83072	952.8328	.0020	TG 58:6	C61H106O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=TG 58:6
908.77456	908.7702	.0044	TG 55:7	C58H98O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=TG 55:7
897.72927	897.7330	.0038	TG 57:9	C60H98O6	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=TG 57:9
902.81632	902.8171	.0008	TG 54:3	C57H104O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=TG 54:3
972.89335	972.8954	.0020	TG 59:3	C62H114O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=TG 59:3
943.90092	943.9052	.0043	TG 59:0	C62H120O6	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=TG 59:0
884.76566	884.7702	.0045	TG 53:5	C56H98O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=TG 53:5
879.73478	879.7436	.0088	TG 54:6	C57H98O6	[M+H]+	/resources/tools/chemdb_ontology?abbrev=TG 54:6
879.73478	879.7412	.0064	TG 52:3	C55H100O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 52:3
879.73478	879.7388	.0040	TG 50:0	C53H102O6Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=TG 50:0
881.75566	881.7593	.0036	TG 54:5	C57H100O6	[M+H]+	/resources/tools/chemdb_ontology?abbrev=TG 54:5
881.75566	881.7569	.0012	TG 52:2	C55H102O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 52:2
879.67553	879.6797	.0042	PS 41:0	C47H92NO10P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PS 41:0
878.15124	878.1593	.0080	CoA 6:2;O	C27H42N7O18P3S	[M+H]+	/resources/tools/chemdb_ontology?abbrev=CoA 6:2;O
878.15124	878.1593	.0080	CoA 6:1;O2	C27H44N7O19P3S	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=CoA 6:1;O2
879.65114	879.6473	.0038	TG 53:10	C56H88O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 53:10
879.65114	879.6516	.0004	Hex2Cer 34:1;O2	C46H87NO13	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=Hex2Cer 34:1;O2
879.65114	879.6586	.0074	PC 42:6	C50H88NO8P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PC 42:6
879.65114	879.6449	.0062	TG 51:7	C54H90O6Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=TG 51:7
879.65114	879.6425	.0086	PG O-41:0	C47H95O9PNa2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=PG O-41:0
878.59794	878.5906	.0074	PS 43:6	C49H84NO10P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PS 43:6
878.59794	878.5882	.0098	PS 41:3	C47H86NO10PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PS 41:3
932.86016	932.8641	.0039	TG 56:2	C59H110O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=TG 56:2
900.73447	900.7416	.0071	PC 44:1	C52H102NO8P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PC 44:1
603.53368	603.5347	.0010	DG 36:2	C39H72O5	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=DG 36:2
603.53368	603.5323	.0014	DG O-34:1	C37H72O4Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=DG O-34:1
917.78697	917.7956	.0087	TG 58:6	C61H106O6	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=TG 58:6
960.893	960.8954	.0024	TG 58:2	C61H114O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=TG 58:2
