Input Mass	Matched Mass	Delta	Name	Formula	Ion	LMSD Examples
184.12432	184.1276	.0033	FA 21:4;O3	C21H34O5	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=FA 21:4;O3
184.12432	184.1276	.0033	ST 21:1;O5	C21H34O5	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=ST 21:1;O5
263.10967	263.1067	.0030	FA 18:10;O	C18H16O3	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=FA 18:10;O
263.10967	263.1072	.0025	ST 19:2;O3;GlcA	C25H36O9Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=ST 19:2;O3;GlcA
263.10967	263.1018	.0078	FA 14:5	C14H18O2Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=FA 14:5
365.14737	365.1417	.0057	ST 19:3;O3;S	C19H26O6S	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=ST 19:3;O3;S
365.14737	365.1488	.0014	FA 22:10	C22H24O2Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=FA 22:10
316.21155	316.2118	.0003	FA 16:3;O3	C16H26O5	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=FA 16:3;O3
126.02216	126.0182	.0040	FA 11:6;O2	C11H10O4Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=FA 11:6;O2
412.20828	412.2095	.0012	PE 12:0	C17H34NO8P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PE 12:0
370.16142	370.1625	.0011	PC 6:0	C14H28NO8P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PC 6:0
370.16142	370.1683	.0068	ST 18:3;O2;S	C18H24O5S	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=ST 18:3;O2;S
118.09321	118.0862	.0070	FA 5:1	C5H8O2	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=FA 5:1
118.09321	118.0862	.0070	SFE 5:1	C5H8O2	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=SFE 5:1
118.09321	118.0883	.0050	FA 15:4	C15H22O2	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=FA 15:4
118.09321	118.0883	.0050	WE 15:4	C15H22O2	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=WE 15:4
481.26097	481.2561	.0049	PG 16:0	C22H43O10P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PG 16:0
354.28441	354.2791	.0053	NAE 22:6	C24H37NO2	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=NAE 22:6
354.28441	354.2885	.0041	CerPE 36:0;O3	C38H79N2O7P	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=CerPE 36:0;O3
354.28441	354.2817	.0027	DG 39:2	C42H78O5Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=DG 39:2
368.30026	368.2973	.0029	DG 41:2	C44H82O5Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=DG 41:2
534.35839	534.3554	.0030	LPE 22:2	C27H52NO7P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=LPE 22:2
534.35839	534.3554	.0030	PC 19:0	C27H54NO8P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PC 19:0
534.35839	534.3530	.0054	LPE O-20:0;O	C25H54NO7PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=LPE O-20:0;O
534.35839	534.3637	.0053	ST 27:0;O9	C27H48O9	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=ST 27:0;O9
534.35839	534.3574	.0010	TG 66:18	C69H98O6Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=TG 66:18
534.35839	534.3563	.0020	NAT 25:0	C27H55NO4SNa2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=NAT 25:0
373.30556	373.3101	.0045	FA 25:5	C25H40O2	[M+H]+	/resources/tools/chemdb_ontology?abbrev=FA 25:5
373.30556	373.3101	.0045	ST 25:1;O3	C25H42O3	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=ST 25:1;O3
373.30556	373.3089	.0034	PA O-40:1	C43H85O7P	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=PA O-40:1
407.18733	407.1923	.0049	PI 27:2;O2	C36H65O15PNa2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=PI 27:2;O2
407.18733	407.1805	.0068	ST 21:3;O5	C21H30O5Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=ST 21:3;O5
417.33169	417.3363	.0046	ST 27:2;O3	C27H44O3	[M+H]+	/resources/tools/chemdb_ontology?abbrev=ST 27:2;O3
417.33169	417.3363	.0046	ST 27:1;O4	C27H46O4	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=ST 27:1;O4
417.33169	417.3351	.0034	PG O-41:1	C47H93O9P	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=PG O-41:1
417.33169	417.3363	.0046	TG 51:8	C54H88O6	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=TG 51:8
417.33169	417.3339	.0022	TG 47:2	C50H92O6Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=TG 47:2
417.33169	417.3278	.0039	SM 40:0;O2	C45H93N2O6PNa2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=SM 40:0;O2
233.11064	233.1148	.0042	FA 12:3;O	C12H18O3Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=FA 12:3;O
233.11064	233.1148	.0042	WE 12:3;O	C12H18O3Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=WE 12:3;O
233.11064	233.1096	.0011	ST 18:3;O3;GlcA	C24H32O9	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=ST 18:3;O3;GlcA
233.11064	233.1124	.0018	FA 10:0;O	C10H20O3Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=FA 10:0;O
233.11064	233.1124	.0018	FOH 10:1;O2	C10H20O3Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=FOH 10:1;O2
233.11064	233.1124	.0018	WE 10:0;O	C10H20O3Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=WE 10:0;O
465.28589	465.2823	.0036	WE 24:3;O5	C24H42O7Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=WE 24:3;O5
465.28589	465.2951	.0092	MG O-23:5;O	C26H44O4Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=MG O-23:5;O
465.28589	465.2951	.0092	ST 26:1;O4	C26H44O4Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=ST 26:1;O4
334.2347	334.2377	.0030	FA 20:6;O	C20H28O3	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=FA 20:6;O
334.2347	334.2377	.0030	ST 20:3;O3	C20H28O3	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=ST 20:3;O3
334.2347	334.2309	.0038	PG 28:0	C34H67O10P	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=PG 28:0
371.30908	371.3156	.0065	FA 22:1;O2	C22H42O4	[M+H]+	/resources/tools/chemdb_ontology?abbrev=FA 22:1;O2
371.30908	371.3050	.0041	TG 44:5	C47H80O6	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=TG 44:5
381.34701	381.3516	.0046	ST 28:2;O	C28H46O	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=ST 28:2;O
495.42528	495.4172	.0080	FA 32:4	C32H56O2Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=FA 32:4
495.42528	495.4172	.0080	WE 32:4	C32H56O2Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=WE 32:4
495.42528	495.4302	.0049	TG 62:7	C65H112O6	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=TG 62:7
495.42528	495.4278	.0025	TG 58:1	C61H116O6Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=TG 58:1
459.35467	459.3469	.0078	ST 29:3;O4	C29H46O4	[M+H]+	/resources/tools/chemdb_ontology?abbrev=ST 29:3;O4
459.35467	459.3469	.0078	ST 29:2;O5	C29H48O5	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=ST 29:2;O5
459.35467	459.3573	.0027	ST 29:1;O	C29H50ONa2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=ST 29:1;O
474.26136	474.2615	.0002	LPE 18:4	C23H40NO7P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=LPE 18:4
474.26136	474.2591	.0023	LPE 16:1	C21H42NO7PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=LPE 16:1
474.26136	474.2591	.0023	PC O-13:1	C21H42NO7PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PC O-13:1
474.26136	474.2615	.0002	LPA 20:5	C23H37O7P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=LPA 20:5
353.29875	353.3050	.0063	FA 22:1;O2	C22H42O4	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=FA 22:1;O2
353.29875	353.2989	.0001	SM 34:0;O2	C39H81N2O6P	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=SM 34:0;O2
434.28518	434.2877	.0025	CAR 16:2;O	C23H41NO5Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=CAR 16:2;O
352.29554	352.2911	.0045	CerPE 37:1;O2	C39H79N2O6P	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=CerPE 37:1;O2
352.29554	352.2911	.0045	SM 34:1;O2	C39H79N2O6P	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=SM 34:1;O2
270.24276	270.2427	.0000	FA 16:2	C16H28O2	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=FA 16:2
270.24276	270.2427	.0000	SFE 16:2	C16H28O2	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=SFE 16:2
270.24276	270.2427	.0000	WE 16:2	C16H28O2	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=WE 16:2
270.24276	270.2448	.0020	FA 37:6	C37H62O2	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=FA 37:6
270.24276	270.2424	.0004	FA 33:0	C33H66O2Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=FA 33:0
270.24276	270.2424	.0004	WE 33:0	C33H66O2Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=WE 33:0
396.3098	396.3108	.0010	CAR 16:2	C23H41NO4	[M+H]+	/resources/tools/chemdb_ontology?abbrev=CAR 16:2
396.3098	396.3108	.0010	CAR 16:1;O	C23H43NO5	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=CAR 16:1;O
396.3098	396.3108	.0010	FA 23:4;O2	C23H38O4	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=FA 23:4;O2
396.3098	396.3108	.0010	FOH 23:5;O3	C23H38O4	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=FOH 23:5;O3
396.3098	396.3108	.0010	MG 20:4	C23H38O4	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=MG 20:4
396.3098	396.3108	.0010	ST 23:1;O4	C23H38O4	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=ST 23:1;O4
396.3098	396.3117	.0019	PG O-38:1	C44H87O9P	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=PG O-38:1
396.3098	396.3128	.0030	TG 48:8	C51H82O6	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=TG 48:8
396.3098	396.3104	.0006	TG 44:2	C47H86O6Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=TG 44:2
456.33627	456.3320	.0043	CAR 18:2;O2	C25H45NO6	[M+H]+	/resources/tools/chemdb_ontology?abbrev=CAR 18:2;O2
329.29883	329.3050	.0062	FA 20:0;O	C20H40O3	[M+H]+	/resources/tools/chemdb_ontology?abbrev=FA 20:0;O
329.29883	329.3050	.0062	MG O-17:0;O	C20H42O4	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=MG O-17:0;O
401.20659	401.2063	.0003	ST 23:4;O3	C23H32O3Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=ST 23:4;O3
543.44713	543.4408	.0064	DG 32:4	C35H60O5	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=DG 32:4
336.22956	336.2298	.0003	SPBP 16:0;O2	C16H36NO5P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=SPBP 16:0;O2
280.26317	280.2635	.0003	NAE 16:1	C18H35NO2	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=NAE 16:1
280.26317	280.2635	.0003	SPB 18:2;O2	C18H35NO2	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=SPB 18:2;O2
320.25566	320.2560	.0003	NAE 16:1	C18H35NO2Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=NAE 16:1
320.25566	320.2560	.0003	SPB 18:2;O2	C18H35NO2Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=SPB 18:2;O2
320.25566	320.2584	.0027	FA 20:5	C20H30O2	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=FA 20:5
320.25566	320.2584	.0027	ST 20:2;O2	C20H30O2	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=ST 20:2;O2
320.25566	320.2528	.0029	DG 38:7	C41H66O5	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=DG 38:7
320.25566	320.2580	.0023	CE 14:1	C41H70O2Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=CE 14:1
318.24002	318.2403	.0003	SPB 18:3;O2	C18H33NO2Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=SPB 18:3;O2
318.24002	318.2427	.0027	FA 20:6	C20H28O2	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=FA 20:6
318.24002	318.2427	.0027	ST 20:3;O2	C20H28O2	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=ST 20:3;O2
318.24002	318.2371	.0029	DG 38:9	C41H62O5	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=DG 38:9
318.24002	318.2359	.0041	PA 31:0	C34H67O8P	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=PA 31:0
318.24002	318.2379	.0021	SPB 16:0;O2	C16H35NO2Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=SPB 16:0;O2
311.25767	311.2581	.0004	FA 19:2;O	C19H34O3	[M+H]+	/resources/tools/chemdb_ontology?abbrev=FA 19:2;O
311.25767	311.2581	.0004	FA 19:1;O2	C19H36O4	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=FA 19:1;O2
311.25767	311.2581	.0004	FOH 19:2;O3	C19H36O4	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=FOH 19:2;O3
446.32578	446.3299	.0041	NAT 22:1	C24H47NO4S	[M+H]+	/resources/tools/chemdb_ontology?abbrev=NAT 22:1
446.32578	446.3265	.0007	CAR 20:4;O	C27H45NO5	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=CAR 20:4;O
446.32578	446.3241	.0017	CAR 18:2	C25H45NO4Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=CAR 18:2
446.32578	446.3265	.0007	ST 27:4;O4	C27H40O4	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=ST 27:4;O4
446.32578	446.3265	.0007	ST 28:3;O4	C27H40O4	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=ST 28:3;O4
446.32578	446.3261	.0003	TG 52:8	C55H90O6Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=TG 52:8
446.32578	446.3249	.0009	PG O-42:1	C48H95O9PNa2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=PG O-42:1
219.20493	219.2031	.0018	FA 28:2;O	C28H52O3	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=FA 28:2;O
565.30858	565.3136	.0050	PA 24:2;O2	C27H49O10P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PA 24:2;O2
565.30858	565.3136	.0050	PG 21:1;O	C27H51O11P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PG 21:1;O
565.30858	565.3112	.0026	ST 30:3;O7	C30H48O7Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=ST 30:3;O7
544.32952	544.3374	.0078	LPC 18:1	C26H52NO7PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=LPC 18:1
544.32952	544.3374	.0078	PC O-18:1	C26H52NO7PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PC O-18:1
496.26627	496.2670	.0007	LPS 16:1	C22H42NO9P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=LPS 16:1
358.33305	358.3316	.0015	FA 21:1;O	C21H40O3	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=FA 21:1;O
601.37939	601.3840	.0046	PA 27:0	C30H59O8PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PA 27:0
407.21977	407.2193	.0005	PA 16:0	C19H37O8P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PA 16:0
407.21977	407.2193	.0005	ST 24:5;O4	C24H32O4Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=ST 24:5;O4
407.21977	407.2169	.0029	FA 22:5;O2	C22H34O4Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=FA 22:5;O2
280.2632	280.2635	.0003	NAE 16:1	C18H35NO2	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=NAE 16:1
280.2632	280.2635	.0003	SPB 18:2;O2	C18H35NO2	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=SPB 18:2;O2
422.32555	422.3265	.0009	CAR 18:3	C25H43NO4	[M+H]+	/resources/tools/chemdb_ontology?abbrev=CAR 18:3
422.32555	422.3265	.0009	CAR 18:2;O	C25H45NO5	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=CAR 18:2;O
422.32555	422.3241	.0015	CAR 16:0	C23H45NO4Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=CAR 16:0
422.32555	422.3265	.0009	ST 25:2;O4	C25H40O4	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=ST 25:2;O4
422.32555	422.3273	.0018	PG O-42:3	C48H91O9P	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=PG O-42:3
422.32555	422.3285	.0029	TG 52:10	C55H86O6	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=TG 52:10
422.32555	422.3261	.0005	TG 48:4	C51H90O6Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=TG 48:4
503.31152	503.3108	.0007	LPA 21:0	C24H49O7PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=LPA 21:0
503.31152	503.3092	.0023	LPS O-15:0;O	C21H44NO9P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=LPS O-15:0;O
503.31152	503.3108	.0008	ST 29:3;O4	C29H46O4Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=ST 29:3;O4
186.14887	186.1488	.0000	FA 10:2	C10H16O2	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=FA 10:2
186.14887	186.1488	.0000	SFE 10:2	C10H16O2	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=SFE 10:2
186.14887	186.1488	.0000	WE 10:2	C10H16O2	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=WE 10:2
186.14887	186.1485	.0004	FA 21:0	C21H42O2Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=FA 21:0
186.14887	186.1485	.0004	SFE 21:0	C21H42O2Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=SFE 21:0
186.14887	186.1485	.0004	WE 21:0	C21H42O2Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=WE 21:0
383.36265	383.3672	.0046	ST 28:1;O	C28H48O	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=ST 28:1;O
315.19538	315.1955	.0001	FA 20:7;O	C20H26O3	[M+H]+	/resources/tools/chemdb_ontology?abbrev=FA 20:7;O
315.19538	315.1955	.0001	FA 20:6;O2	C20H28O4	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=FA 20:6;O2
315.19538	315.1931	.0023	FA 18:4;O	C18H28O3Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=FA 18:4;O
315.19538	315.1907	.0047	FA 16:1;O	C16H30O3Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=FA 16:1;O
296.25809	296.2584	.0003	SPB 18:3;O2	C18H33NO2	[M+H]+	/resources/tools/chemdb_ontology?abbrev=SPB 18:3;O2
296.25809	296.2560	.0021	SPB 16:0;O2	C16H35NO2Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=SPB 16:0;O2
296.25809	296.2584	.0003	FA 18:3	C18H30O2	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=FA 18:3
296.25809	296.2584	.0003	SFE 18:3	C18H30O2	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=SFE 18:3
296.25809	296.2584	.0003	ST 18:0;O2	C18H30O2	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=ST 18:0;O2
397.37831	397.3829	.0046	ST 29:1;O	C29H50O	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=ST 29:1;O
354.31116	354.3128	.0017	TG 41:1	C44H82O6	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=TG 41:1
334.21388	334.2142	.0003	SPBP 16:1;O2	C16H34NO5P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=SPBP 16:1;O2
334.21388	334.2224	.0085	FOH 16:3;O5	C16H28O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=FOH 16:3;O5
543.32685	543.3316	.0048	ST 32:5;O8	C32H48O8	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=ST 32:5;O8
543.32685	543.3292	.0024	ST 30:3;O7	C30H48O7Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=ST 30:3;O7
543.32685	543.3194	.0075	LPE 22:6	C27H44NO7P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=LPE 22:6
518.32337	518.3241	.0007	LPC 18:3	C26H48NO7P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=LPC 18:3
518.32337	518.3241	.0007	PC 18:1	C26H50NO8P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PC 18:1
518.32337	518.3217	.0017	LPC 16:0	C24H50NO7PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=LPC 16:0
518.32337	518.3217	.0017	LPE 19:0	C24H50NO7PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=LPE 19:0
518.32337	518.3217	.0017	LPE O-19:1;O	C24H50NO7PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=LPE O-19:1;O
518.32337	518.3217	.0017	PC O-16:0	C24H50NO7PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PC O-16:0
518.32337	518.3217	.0017	CAR 22:5	C29H47NO4Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=CAR 22:5
518.32337	518.3250	.0017	NAT 24:1	C26H51NO4SNa2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=NAT 24:1
519.32651	519.3316	.0051	ST 30:4;O7	C30H46O7	[M+H]+	/resources/tools/chemdb_ontology?abbrev=ST 30:4;O7
519.32651	519.3194	.0071	LPE 20:4	C25H44NO7P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=LPE 20:4
336.25043	336.2533	.0029	FA 20:5;O	C20H30O3	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=FA 20:5;O
336.25043	336.2541	.0037	PA O-35:3	C38H71O7P	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=PA O-35:3
580.27894	580.2881	.0092	PS 20:1;O2	C26H48NO12P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PS 20:1;O2
502.28248	502.2904	.0079	LPC 15:1	C23H46NO7PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=LPC 15:1
502.28248	502.2904	.0079	LPE 18:1	C23H46NO7PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=LPE 18:1
373.32491	373.3312	.0063	FA 22:0;O2	C22H44O4	[M+H]+	/resources/tools/chemdb_ontology?abbrev=FA 22:0;O2
373.32491	373.3312	.0063	MG O-19:1;O	C22H44O4	[M+H]+	/resources/tools/chemdb_ontology?abbrev=MG O-19:1;O
373.32491	373.3207	.0042	TG 44:3	C47H84O6	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=TG 44:3
500.27659	500.2772	.0006	LPE 20:5	C25H42NO7P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=LPE 20:5
500.27659	500.2748	.0018	LPE 18:2	C23H44NO7PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=LPE 18:2
500.27659	500.2772	.0006	LPA 22:6	C25H39O7P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=LPA 22:6
500.27659	500.2854	.0088	ST 19:1;O3;GlcA	C25H38O9	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=ST 19:1;O3;GlcA
500.27659	500.2724	.0042	LPE O-16:0;O	C21H46NO7PNa2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=LPE O-16:0;O
564.30528	564.3061	.0008	LPC 20:5	C28H48NO7PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=LPC 20:5
564.30528	564.3037	.0016	LPC 18:2	C26H50NO7PNa2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=LPC 18:2
559.33266	559.3265	.0061	ST 32:6;O8	C32H46O8	[M+H]+	/resources/tools/chemdb_ontology?abbrev=ST 32:6;O8
559.33266	559.3242	.0085	LPI O-16:0	C25H51O11P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=LPI O-16:0
559.33266	559.3370	.0044	PA 24:0	C27H53O8PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PA 24:0
522.25837	522.2591	.0007	LPE 20:5	C25H42NO7PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=LPE 20:5
522.25837	522.2567	.0017	LPE 18:2	C23H44NO7PNa2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=LPE 18:2
372.32167	372.3261	.0044	NA 25:4;O	C25H43NO2	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=NA 25:4;O
372.32167	372.3261	.0044	NAE 23:4	C25H43NO2	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=NAE 23:4
372.32167	372.3261	.0044	ST 25:3;O	C25H38O	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=ST 25:3;O
360.28531	360.2897	.0044	FA 23:6	C23H34O2	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=FA 23:6
360.28531	360.2841	.0012	DG 44:9	C47H74O5	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=DG 44:9
360.28531	360.2829	.0024	PA 37:0	C40H79O8P	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=PA 37:0
360.28531	360.2885	.0032	CerPE 37:1;O3	C39H79N2O7P	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=CerPE 37:1;O3
