Input Mass	Matched Mass	Delta	Name	Formula	Ion	LMSD Examples
818.62763	818.6282	.0006	HexCer 40:1;O2	C46H89NO8	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=HexCer 40:1;O2
818.62763	818.6281	.0004	PC O-36:1	C44H88NO7P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PC O-36:1
818.62763	818.6281	.0004	PE O-39:1	C44H88NO7P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PE O-39:1
818.62763	818.6363	.0087	HexCer 38:0;O3	C44H87NO9	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=HexCer 38:0;O3
818.62763	818.6281	.0004	PC O-35:1	C43H86NO7P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PC O-35:1
818.62763	818.6281	.0004	PE O-38:1	C43H86NO7P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PE O-38:1
532.44477	532.4502	.0054	Cer 31:0;O2	C31H63NO3	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=Cer 31:0;O2
532.44477	532.4492	.0044	FAHFA 34:3;O	C34H60O4	Neutral	/resources/tools/chemdb_ontology?abbrev=FAHFA 34:3;O
1168.19411	1168.1931	.0010	FA 79:1;O2	C79H156O4	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 79:1;O2
1169.19449	1169.2004	.0059	FA 79:1;O2	C79H156O4	Neutral	/resources/tools/chemdb_ontology?abbrev=FA 79:1;O2
531.44159	531.4419	.0003	FAHFA 34:3;O	C34H60O4	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FAHFA 34:3;O
531.44159	531.4419	.0003	FA 32:4	C32H56O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 32:4
531.44159	531.4419	.0003	WE 32:4	C32H56O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=WE 32:4
683.52765	683.5336	.0060	HexCer 33:2;O2	C39H73NO8	Neutral	/resources/tools/chemdb_ontology?abbrev=HexCer 33:2;O2
935.54091	935.5422	.0013	PI 39:4	C48H85O13P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PI 39:4
165.04073	165.0324	.0083	FA 6:1;O	C6H10O3	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 6:1;O
165.04073	165.0405	.0003	FA 4:0;O2	C4H8O4	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 4:0;O2
239.05951	239.0692	.0097	FA 9:1;O3	C9H16O5	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 9:1;O3
239.05951	239.0561	.0034	FA 10:5;O2	C10H10O4	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 10:5;O2
610.56022	610.5536	.0066	DG 35:0	C38H74O5	Neutral	/resources/tools/chemdb_ontology?abbrev=DG 35:0
610.56022	610.5689	.0087	CE 15:0	C42H74O2	Neutral	/resources/tools/chemdb_ontology?abbrev=CE 15:0
314.07899	314.0764	.0026	CoA 12:2	C33H54N7O17P3S	[M-3H]3-	/resources/tools/chemdb_ontology?abbrev=CoA 12:2
636.55737	636.5573	.0001	Cer 38:2;O2	C38H73NO3	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=Cer 38:2;O2
636.55737	636.5573	.0001	Cer 37:2;O2	C37H71NO3	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=Cer 37:2;O2
705.5627	705.5552	.0075	CerPE 36:0;O3	C38H79N2O7P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=CerPE 36:0;O3
705.5627	705.5675	.0048	DG 39:3	C42H76O5	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=DG 39:3
705.5627	705.5675	.0048	DG 38:3	C41H74O5	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=DG 38:3
705.5627	705.5672	.0045	PC O-31:0	C39H80NO7P	Neutral	/resources/tools/chemdb_ontology?abbrev=PC O-31:0
705.5627	705.5672	.0045	PE O-34:0	C39H80NO7P	Neutral	/resources/tools/chemdb_ontology?abbrev=PE O-34:0
826.64022	826.6331	.0071	PE 42:2	C47H90NO8P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PE 42:2
826.64022	826.6414	.0012	HexCer 40:2;O2	C46H87NO8	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=HexCer 40:2;O2
826.64022	826.6414	.0012	HexCer 39:2;O2	C45H85NO8	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=HexCer 39:2;O2
826.64022	826.6331	.0071	PC 40:2	C48H92NO8P	[M-CH3]-	/resources/tools/chemdb_ontology?abbrev=PC 40:2
624.57591	624.5693	.0066	DG 36:0	C39H76O5	Neutral	/resources/tools/chemdb_ontology?abbrev=DG 36:0
624.57591	624.5845	.0086	CE 16:0	C43H76O2	Neutral	/resources/tools/chemdb_ontology?abbrev=CE 16:0
867.55298	867.5604	.0074	PI O-34:1	C43H83O12P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PI O-34:1
867.55298	867.5604	.0074	PI O-33:1	C42H81O12P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PI O-33:1
861.64082	861.6459	.0051	PS 41:0	C47H92NO10P	Neutral	/resources/tools/chemdb_ontology?abbrev=PS 41:0
799.56587	799.5625	.0033	PG O-36:0	C42H85O9P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PG O-36:0
799.56587	799.5577	.0082	MGDG 34:2	C43H78O10	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=MGDG 34:2
799.56587	799.5727	.0069	PS O-38:3	C44H82NO9P	Neutral	/resources/tools/chemdb_ontology?abbrev=PS O-38:3
732.58167	732.5913	.0096	PE O-36:0	C41H84NO7P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PE O-36:0
732.58167	732.5913	.0096	PC O-34:0	C42H86NO7P	[M-CH3]-	/resources/tools/chemdb_ontology?abbrev=PC O-34:0
732.58167	732.5781	.0035	CerPE 38:1;O3	C40H81N2O7P	Neutral	/resources/tools/chemdb_ontology?abbrev=CerPE 38:1;O3
730.57529	730.5756	.0003	PE O-36:1	C41H82NO7P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PE O-36:1
730.57529	730.5756	.0003	PC O-34:1	C42H84NO7P	[M-CH3]-	/resources/tools/chemdb_ontology?abbrev=PC O-34:1
638.57207	638.5729	.0008	Cer 38:1;O2	C38H75NO3	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=Cer 38:1;O2
638.57207	638.5729	.0008	Cer 37:1;O2	C37H73NO3	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=Cer 37:1;O2
623.5726	623.5773	.0047	CE 16:0	C43H76O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=CE 16:0
927.66833	927.6720	.0036	TG 55:11	C58H90O6	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=TG 55:11
927.66833	927.6720	.0036	TG 54:11	C57H88O6	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=TG 54:11
731.57867	731.5709	.0078	CerPE 38:1;O3	C40H81N2O7P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=CerPE 38:1;O3
731.57867	731.5831	.0045	DG 41:4	C44H78O5	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=DG 41:4
731.57867	731.5831	.0045	DG 40:4	C43H76O5	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=DG 40:4
731.57867	731.5829	.0042	PC O-33:1	C41H82NO7P	Neutral	/resources/tools/chemdb_ontology?abbrev=PC O-33:1
731.57867	731.5829	.0042	PE O-36:1	C41H82NO7P	Neutral	/resources/tools/chemdb_ontology?abbrev=PE O-36:1
609.55715	609.5616	.0045	CE 15:0	C42H74O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=CE 15:0
860.63749	860.6386	.0011	PS 41:0	C47H92NO10P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PS 41:0
860.63749	860.6388	.0013	HexCer 36:1;O	C48H91NO9	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=HexCer 36:1;O
860.63749	860.6388	.0013	HexCer 42:2;O3	C48H91NO9	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=HexCer 42:2;O3
860.63749	860.6305	.0069	PC O-40:3	C48H92NO7P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PC O-40:3
860.63749	860.6386	.0011	PC 38:1	C46H90NO8P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PC 38:1
860.63749	860.6386	.0011	PE 41:1	C46H90NO8P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PE 41:1
860.63749	860.6469	.0094	HexCer 40:1;O4	C46H89NO10	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=HexCer 40:1;O4
860.63749	860.6386	.0011	PC 37:1	C45H88NO8P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PC 37:1
860.63749	860.6386	.0011	PE 40:1	C45H88NO8P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PE 40:1
860.68351	860.6750	.0085	PS O-42:0	C48H96NO9P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PS O-42:0
860.68351	860.6750	.0085	PC O-39:1	C47H94NO7P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PC O-39:1
860.68351	860.6750	.0085	PE O-42:1	C47H94NO7P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PE O-42:1
860.68351	860.6750	.0085	PC O-38:1	C46H92NO7P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PC O-38:1
860.68351	860.6750	.0085	PE O-41:1	C46H92NO7P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PE O-41:1
860.68351	860.6894	.0059	TG 53:8	C56H92O6	Neutral	/resources/tools/chemdb_ontology?abbrev=TG 53:8
1062.63925	1062.6347	.0045	MIPC 36:0;O4	C48H94NO18P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=MIPC 36:0;O4
857.67496	857.6665	.0085	TG 53:9	C56H90O6	[M-H]-	/resources/tools/chemdb_ontology?abbrev=TG 53:9
857.67496	857.6753	.0004	SM 42:2;O2	C47H93N2O6P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=SM 42:2;O2
857.67496	857.6753	.0004	SM 41:2;O2	C46H91N2O6P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=SM 41:2;O2
847.64565	847.6434	.0023	PG 41:0	C47H93O10P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PG 41:0
847.64565	847.6465	.0009	SM 42:2;O2	C47H93N2O6P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=SM 42:2;O2
847.64565	847.6434	.0023	PA 43:0	C46H91O8P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PA 43:0
847.64565	847.6434	.0023	PA 42:0	C45H89O8P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PA 42:0
847.64565	847.6455	.0002	PC O-42:6	C50H90NO7P	Neutral	/resources/tools/chemdb_ontology?abbrev=PC O-42:6
925.66217	925.6670	.0048	PG 44:0	C50H99O10P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PG 44:0
925.66217	925.6563	.0059	TG 54:12	C57H86O6	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=TG 54:12
925.66217	925.6619	.0002	IPC 42:0;O4	C48H96NO13P	Neutral	/resources/tools/chemdb_ontology?abbrev=IPC 42:0;O4
829.61323	829.6119	.0014	TG 48:6	C51H86O6	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=TG 48:6
829.61323	829.6197	.0064	PS O-40:2	C46H88NO9P	Neutral	/resources/tools/chemdb_ontology?abbrev=PS O-40:2
858.67831	858.6737	.0046	TG 53:9	C56H90O6	Neutral	/resources/tools/chemdb_ontology?abbrev=TG 53:9
859.68118	859.6821	.0009	TG 53:8	C56H92O6	[M-H]-	/resources/tools/chemdb_ontology?abbrev=TG 53:8
859.68118	859.6910	.0098	SM 42:1;O2	C47H95N2O6P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=SM 42:1;O2
859.68118	859.6910	.0098	SM 41:1;O2	C46H93N2O6P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=SM 41:1;O2
830.61682	830.6069	.0099	PC O-42:7	C50H88NO7P	[M-CH3]-	/resources/tools/chemdb_ontology?abbrev=PC O-42:7
971.65456	971.6594	.0049	PI 44:3	C53H97O13P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PI 44:3
601.52689	601.5332	.0063	FA 37:0;O	C37H74O3	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 37:0;O
601.52689	601.5201	.0067	FA 38:4	C38H68O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 38:4
874.66443	874.6544	.0100	HexCer 43:2;O3	C49H93NO9	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=HexCer 43:2;O3
874.66443	874.6625	.0019	HexCer 40:1;O4	C46H89NO10	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=HexCer 40:1;O4
874.66443	874.6663	.0019	PG 43:1	C49H95O10P	Neutral	/resources/tools/chemdb_ontology?abbrev=PG 43:1
720.37108	720.3730	.0019	PS 28:3;O3	C34H60NO13P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PS 28:3;O3
720.37108	720.3730	.0019	PC 25:4;O3	C33H58NO11P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PC 25:4;O3
721.37426	721.3802	.0060	PS 28:3;O3	C34H60NO13P	Neutral	/resources/tools/chemdb_ontology?abbrev=PS 28:3;O3
953.73739	953.7371	.0003	TG 57:7	C60H102O6	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=TG 57:7
798.56261	798.5655	.0028	PS O-38:3	C44H82NO9P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PS O-38:3
798.56261	798.5655	.0028	PC O-35:4	C43H80NO7P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PC O-35:4
798.56261	798.5655	.0028	PE O-38:4	C43H80NO7P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PE O-38:4
798.56261	798.5655	.0028	PC O-34:4	C42H78NO7P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PC O-34:4
704.55948	704.5600	.0005	PE O-34:0	C39H80NO7P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PE O-34:0
704.55948	704.5600	.0005	PC O-32:0	C40H82NO7P	[M-CH3]-	/resources/tools/chemdb_ontology?abbrev=PC O-32:0
866.54986	866.5472	.0026	PC 40:7	C48H82NO8P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PC 40:7
866.54986	866.5553	.0054	PS O-40:6	C46H80NO9P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PS O-40:6
866.54986	866.5553	.0054	PE 40:6;O	C45H78NO9P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PE 40:6;O
656.56593	656.5754	.0095	Cer 40:1;O2	C40H79NO3	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=Cer 40:1;O2
629.54696	629.5514	.0045	WE 40:4	C40H72O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=WE 40:4
899.64619	899.6407	.0055	TG 54:11;O2	C57H88O8	[M-H]-	/resources/tools/chemdb_ontology?abbrev=TG 54:11;O2
899.64619	899.6383	.0079	PG O-42:4	C48H89O9P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PG O-42:4
639.57591	639.5852	.0093	WE 41:1	C41H80O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=WE 41:1
831.65893	831.6508	.0081	TG 51:8	C54H88O6	[M-H]-	/resources/tools/chemdb_ontology?abbrev=TG 51:8
831.65893	831.6597	.0008	SM 40:1;O2	C45H91N2O6P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=SM 40:1;O2
831.65893	831.6597	.0008	SM 39:1;O2	C44H89N2O6P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=SM 39:1;O2
832.66201	832.6581	.0039	TG 51:8	C54H88O6	Neutral	/resources/tools/chemdb_ontology?abbrev=TG 51:8
832.66201	832.6557	.0063	PG O-41:1	C47H93O9P	Neutral	/resources/tools/chemdb_ontology?abbrev=PG O-41:1
737.48918	737.4894	.0002	PA 36:1	C39H75O8P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PA 36:1
737.48918	737.4974	.0083	PG O-31:1	C37H73O9P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PG O-31:1
737.48918	737.4974	.0083	PG O-30:1	C36H71O9P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PG O-30:1
727.46039	727.4556	.0048	PG 33:4	C39H69O10P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PG 33:4
727.46039	727.4686	.0082	PG O-31:1	C37H73O9P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PG O-31:1
727.46039	727.4556	.0048	PA 35:4	C38H67O8P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PA 35:4
727.46039	727.4556	.0048	PA 34:4	C37H65O8P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PA 34:4
728.46347	728.4639	.0004	PS O-30:0	C36H72NO9P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PS O-30:0
728.46347	728.4628	.0006	PG 33:4	C39H69O10P	Neutral	/resources/tools/chemdb_ontology?abbrev=PG 33:4
738.49231	738.4846	.0077	PC 30:1	C38H74NO8P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PC 30:1
738.49231	738.4846	.0077	PE 33:1	C38H74NO8P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PE 33:1
738.49231	738.4927	.0004	PS O-30:0	C36H72NO9P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PS O-30:0
738.49231	738.4927	.0004	LPS O-29:1;O	C35H70NO9P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=LPS O-29:1;O
738.49231	738.4927	.0004	PS O-29:0	C35H70NO9P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PS O-29:0
769.62218	769.6229	.0007	SM 40:2;O2	C45H89N2O6P	[M-CH3]-	/resources/tools/chemdb_ontology?abbrev=SM 40:2;O2
423.42042	423.4208	.0003	FA 28:0	C28H56O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 28:0
423.42042	423.4208	.0003	SFE 28:0	C28H56O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=SFE 28:0
423.42042	423.4208	.0003	WE 28:0	C28H56O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=WE 28:0
773.58888	773.5937	.0048	TG 43:4	C46H80O6	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=TG 43:4
773.58888	773.5814	.0074	CerPE 39:2;O2	C41H81N2O6P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=CerPE 39:2;O2
773.58888	773.5814	.0074	SM 36:2;O2	C41H81N2O6P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=SM 36:2;O2
773.58888	773.5937	.0048	TG 42:4	C45H78O6	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=TG 42:4
773.58888	773.5814	.0074	CerPE 38:2;O2	C40H79N2O6P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=CerPE 38:2;O2
773.58888	773.5884	.0005	CL 78:0	C87H170O17P2	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=CL 78:0
773.58888	773.5935	.0046	PC 35:1	C43H84NO8P	Neutral	/resources/tools/chemdb_ontology?abbrev=PC 35:1
773.58888	773.5935	.0046	PE 38:1	C43H84NO8P	Neutral	/resources/tools/chemdb_ontology?abbrev=PE 38:1
773.58888	773.5806	.0083	DGCC 36:5	C46H79NO8	Neutral	/resources/tools/chemdb_ontology?abbrev=DGCC 36:5
772.58568	772.5862	.0005	PE 38:1	C43H84NO8P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PE 38:1
772.58568	772.5862	.0005	CerP 42:2;O2	C42H82NO6P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=CerP 42:2;O2
772.58568	772.5944	.0088	DGCC 32:0	C42H81NO8	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=DGCC 32:0
772.58568	772.5944	.0088	HexCer 36:1;O2	C42H81NO8	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=HexCer 36:1;O2
772.58568	772.5944	.0088	HexCer 35:1;O2	C41H79NO8	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=HexCer 35:1;O2
772.58568	772.5862	.0005	PC 36:1	C44H86NO8P	[M-CH3]-	/resources/tools/chemdb_ontology?abbrev=PC 36:1
798.56334	798.5655	.0021	PS O-38:3	C44H82NO9P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PS O-38:3
798.56334	798.5655	.0021	PC O-35:4	C43H80NO7P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PC O-35:4
798.56334	798.5655	.0021	PE O-38:4	C43H80NO7P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PE O-38:4
798.56334	798.5655	.0021	PC O-34:4	C42H78NO7P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PC O-34:4
638.57257	638.5729	.0003	Cer 38:1;O2	C38H75NO3	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=Cer 38:1;O2
638.57257	638.5729	.0003	Cer 37:1;O2	C37H73NO3	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=Cer 37:1;O2
979.70267	979.7033	.0006	TG 59:13	C62H94O6	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=TG 59:13
979.70267	979.7033	.0006	TG 58:13	C61H92O6	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=TG 58:13
640.57887	640.5886	.0097	Cer 39:0;O4	C39H79NO5	[M-H]-	/resources/tools/chemdb_ontology?abbrev=Cer 39:0;O4
640.57887	640.5805	.0016	Cer 40:1;O	C40H79NO2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=Cer 40:1;O
640.57887	640.5886	.0097	Cer 38:0;O2	C38H77NO3	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=Cer 38:0;O2
730.5757	730.5756	.0001	PE O-36:1	C41H82NO7P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PE O-36:1
730.5757	730.5756	.0001	PC O-34:1	C42H84NO7P	[M-CH3]-	/resources/tools/chemdb_ontology?abbrev=PC O-34:1
743.60649	743.6073	.0008	CerPE 40:1;O2	C42H85N2O6P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=CerPE 40:1;O2
743.60649	743.5984	.0081	CE 22:5	C49H78O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=CE 22:5
743.60649	743.6073	.0008	SM 38:1;O2	C43H87N2O6P	[M-CH3]-	/resources/tools/chemdb_ontology?abbrev=SM 38:1;O2
655.56262	655.5671	.0045	CE 15:0	C42H74O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=CE 15:0
655.56262	655.5671	.0045	CE 14:0	C41H72O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=CE 14:0
628.54375	628.5441	.0004	Cer 38:1;O2	C38H75NO3	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=Cer 38:1;O2
628.54375	628.5522	.0084	Cer 36:0;O3	C36H73NO4	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=Cer 36:0;O3
628.54375	628.5522	.0084	Cer 35:0;O3	C35H71NO4	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=Cer 35:0;O3
936.70416	936.7063	.0021	PC O-44:5	C52H96NO7P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PC O-44:5
936.70416	936.7031	.0011	PI O-42:0	C51H101O12P	Neutral	/resources/tools/chemdb_ontology?abbrev=PI O-42:0
858.67783	858.6737	.0041	TG 53:9	C56H90O6	Neutral	/resources/tools/chemdb_ontology?abbrev=TG 53:9
937.70585	937.7058	.0001	TG 56:8	C59H98O6	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=TG 56:8
937.70585	937.6983	.0075	IPC 44:0;O3	C50H100NO12P	Neutral	/resources/tools/chemdb_ontology?abbrev=IPC 44:0;O3
623.4289	623.4294	.0005	PA O-28:0	C31H63O7P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PA O-28:0
857.67452	857.6665	.0080	TG 53:9	C56H90O6	[M-H]-	/resources/tools/chemdb_ontology?abbrev=TG 53:9
857.67452	857.6753	.0008	SM 42:2;O2	C47H93N2O6P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=SM 42:2;O2
857.67452	857.6753	.0008	SM 41:2;O2	C46H91N2O6P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=SM 41:2;O2
640.41876	640.4114	.0073	LPC 24:1	C32H64NO7P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=LPC 24:1
640.41876	640.4114	.0073	LPE O-27:2;O	C32H64NO7P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=LPE O-27:2;O
640.41876	640.4104	.0084	PA 32:4	C35H61O8P	Neutral	/resources/tools/chemdb_ontology?abbrev=PA 32:4
555.44122	555.4419	.0007	FA 34:6	C34H56O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 34:6
949.71671	949.7114	.0053	PG 44:0	C50H99O10P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PG 44:0
967.75267	967.7527	.0000	TG 58:7	C61H104O6	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=TG 58:7
859.68996	859.6821	.0078	TG 53:8	C56H92O6	[M-H]-	/resources/tools/chemdb_ontology?abbrev=TG 53:8
859.68996	859.6910	.0010	SM 42:1;O2	C47H95N2O6P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=SM 42:1;O2
859.68996	859.6910	.0010	SM 41:1;O2	C46H93N2O6P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=SM 41:1;O2
860.6932	860.6894	.0038	TG 53:8	C56H92O6	Neutral	/resources/tools/chemdb_ontology?abbrev=TG 53:8
720.37128	720.3730	.0017	PS 28:3;O3	C34H60NO13P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PS 28:3;O3
720.37128	720.3730	.0017	PC 25:4;O3	C33H58NO11P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PC 25:4;O3
751.56537	751.5649	.0005	TG 42:3	C45H80O6	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=TG 42:3
751.56537	751.5607	.0047	CerPE 36:0;O3	C38H79N2O7P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=CerPE 36:0;O3
628.54388	628.5441	.0002	Cer 38:1;O2	C38H75NO3	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=Cer 38:1;O2
628.54388	628.5522	.0083	Cer 36:0;O3	C36H73NO4	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=Cer 36:0;O3
628.54388	628.5522	.0083	Cer 35:0;O3	C35H71NO4	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=Cer 35:0;O3
638.5729	638.5729	.0000	Cer 38:1;O2	C38H75NO3	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=Cer 38:1;O2
638.5729	638.5729	.0000	Cer 37:1;O2	C37H73NO3	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=Cer 37:1;O2
935.70095	935.6958	.0052	PI O-42:0	C51H101O12P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PI O-42:0
